658,2225,2877,862,2263,1570,1986,2371
659,2203,2883,853,2268,1519,1994,2372
664,2198,2888,852,2277,1490,1996,2372
675,2206,2889,866,2281,1487,1998,2377
679,2206,2889,880,2283,1488,1994,2391
681,2206,2888,887,2283,1491,1994,2408
681,2208,2889,887,2284,1495,1996,2426
679,2211,2890,883,2281,1494,1994,2440
675,2210,2889,863,2276,1484,1992,2454
670,2196,2889,820,2261,1449,1979,2470
666,2168,2889,764,2242,1381,1960,2493
661,2129,2888,715,2226,1304,1942,2517
654,2093,2886,679,2217,1245,1930,2539
656,2077,2888,669,2220,1235,1931,2552
663,2078,2888,683,2225,1270,1934,2557
667,2088,2889,717,2229,1350,1935,2558
673,2106,2890,758,2232,1453,1937,2561
680,2128,2896,804,2233,1542,1943,2563
685,2146,2905,842,2235,1587,1950,2567
688,2160,2909,865,2234,1576,1950,2575
688,2166,2909,859,2233,1529,1947,2575
688,2165,2909,836,2230,1463,1944,2575
689,2154,2909,799,2227,1381,1943,2575
688,2143,2908,771,2225,1298,1938,2575
687,2136,2908,758,2223,1221,1932,2575
687,2134,2908,754,2224,1159,1925,2575
685,2135,2908,762,2225,1124,1919,2575
685,2138,2908,782,2226,1128,1917,2575
684,2147,2907,815,2226,1162,1917,2575
685,2159,2906,854,2227,1226,1916,2575
688,2171,2906,891,2227,1308,1917,2575
690,2182,2907,921,2228,1394,1918,2575
690,2189,2907,943,2234,1468,1919,2575
691,2188,2907,953,2243,1516,1920,2576
692,2184,2907,962,2255,1525,1921,2576
693,2178,2906,981,2261,1525,1920,2576
693,2170,2906,1009,2261,1525,1917,2576
693,2166,2905,1042,2260,1525,1916,2576
693,2163,2904,1082,2260,1525,1915,2575
693,2160,2904,1133,2260,1526,1911,2576
693,2156,2904,1194,2260,1528,1908,2575
692,2153,2903,1264,2259,1528,1899,2576
693,2149,2900,1335,2254,1528,1872,2576
695,2143,2899,1402,2252,1525,1826,2576
699,2138,2900,1464,2252,1525,1768,2577
698,2136,2900,1525,2252,1528,1709,2577
696,2135,2901,1590,2252,1528,1661,2577
692,2134,2901,1653,2252,1528,1619,2577
688,2134,2901,1710,2252,1528,1585,2578
683,2131,2901,1761,2252,1529,1561,2578
678,2126,2901,1804,2251,1530,1539,2578
676,2117,2901,1839,2252,1532,1529,2578
675,2107,2901,1866,2252,1538,1525,2579
675,2098,2901,1892,2252,1554,1525,2578
674,2086,2901,1915,2252,1583,1531,2579
669,2078,2901,1928,2252,1619,1545,2578
666,2070,2901,1936,2253,1669,1568,2579
665,2062,2901,1942,2253,1744,1601,2579
661,2058,2901,1940,2251,1829,1643,2579
660,2058,2901,1934,2251,1902,1684,2579
662,2058,2901,1922,2248,1969,1730,2579
663,2058,2901,1910,2246,2025,1778,2579
664,2057,2901,1902,2241,2068,1832,2579
664,2055,2901,1896,2236,2099,1882,2579
664,2050,2901,1892,2231,2117,1923,2579
662,2045,2901,1889,2231,2121,1953,2578
660,2038,2901,1885,2231,2121,1966,2579
660,2032,2901,1880,2230,2121,1966,2579
659,2027,2901,1878,2231,2121,1966,2579
659,2025,2901,1877,2231,2121,1965,2579
660,2024,2901,1878,2230,2122,1966,2579
661,2024,2901,1879,2231,2121,1966,2579
661,2024,2901,1878,2231,2121,1965,2579
661,2025,2901,1879,2231,2122,1966,2579
660,2024,2901,1880,2232,2122,1965,2579
657,2022,2901,1883,2231,2123,1966,2579
655,2020,2901,1887,2231,2123,1966,2579
653,2017,2901,1893,2231,2124,1966,2579
651,2014,2901,1897,2231,2124,1965,2579
649,2012,2901,1901,2232,2124,1965,2579
648,2010,2901,1902,2231,2125,1965,2579
648,2008,2901,1904,2231,2124,1966,2578
648,2007,2901,1904,2232,2124,1966,2578
649,2007,2901,1904,2232,2124,1966,2579
650,2008,2901,1904,2231,2125,1965,2578
650,2008,2901,1903,2232,2124,1966,2579
650,2010,2901,1903,2232,2124,1966,2579
650,2011,2901,1902,2232,2125,1965,2579
650,2011,2901,1901,2232,2125,1966,2579
649,2011,2901,1901,2232,2124,1966,2579
649,2012,2901,1901,2231,2124,1966,2579
649,2011,2901,1902,2231,2124,1965,2579
649,2011,2901,1902,2232,2124,1966,2579
650,2011,2901,1901,2232,2124,1966,2578
650,2011,2901,1902,2232,2125,1966,2579
649,2011,2901,1901,2231,2124,1966,2579
649,2011,2901,1901,2231,2124,1966,2579
